Date,Outside Historic Plot,Plot,Distance (m),Azimuth,Unit Circle  (°),Unit Circle (radians),Species,Status,DBH (cm),Height (estimate),Tag #,Notes,Plot Center X,Plot Center Y,Tree X,Tree Y,Random Number,Biomass estimate (kg)
,,PSA2,10.5,260,-170,-2.967059728,POGR,C,13.6,,2879,,601068.5564,557197.893,601058.2159,557196.0697,0.280455723,63.92433046
,,PSA2,10.5,340,-250,-4.36332313,POGR,C,13.5,,2566,,601068.5564,557197.893,601064.9652,557207.7598,0.582683417,62.82532592
,,PSA2,3.5,180,-90,-1.570796327,POGR,C,13.4,,2621,,601068.5564,557197.893,601068.5564,557194.393,0.466006413,61.73725508
,,PSA2,6,195,-105,-1.832595715,POGR,C,13.3,,2616,,601068.5564,557197.893,601067.0035,557192.0974,0.018096946,60.66008954
,,PSA2,9,115,-25,-0.436332313,POGR,C,13.2,,2656,,601068.5564,557197.893,601076.7132,557194.0894,0.733480404,59.59380076
,,PSA2,18,95,-5,-0.087266463,POGR,C,13.1,,2677,,601068.5564,557197.893,601086.4879,557196.3242,0.631849193,58.53836006
,,PSA2,14,165,-75,-1.308996939,POGR,C,13,,2634,,601068.5564,557197.893,601072.1799,557184.37,0.949775148,57.49373863
,,PSA2,16,170,-80,-1.396263402,POGR,C,13,,2625,,601068.5564,557197.893,601071.3348,557182.1361,0.743985999,57.49373863
,,PSA2,14.5,355,-265,-4.625122518,QURU,C,13.7,,2575,,601068.5564,557197.893,601067.2926,557212.3378,0.003727056,56.55407364
,,PSA2,11.5,200,-110,-1.919862177,POGR,C,12.8,,2612,,601068.5564,557197.893,601064.6232,557187.0865,0.271522932,55.43683758
,,PSA2,15,345,-255,-4.450589593,QURU,O,13.6,,2574,,601068.5564,557197.893,601064.6741,557212.3819,0.5208624,55.41660048
,,PSA2,17.5,85,5,0.087266463,POGR,C,12.7,,2682,,601068.5564,557197.893,601085.9898,557199.4182,0.397209087,54.42449959
,,PSA2,17,10,80,1.396263402,POGR,C,12.6,,2587,,601068.5564,557197.893,601071.5084,557214.6347,0.148197813,53.42286414
,,PSA2,16.5,340,-250,-4.36332313,POGR,C,12.3,,2573,,601068.5564,557197.893,601062.9131,557213.3979,0.638903958,50.48187672
,,PSA2,10.5,0,90,1.570796327,POGR,C,12.2,,2579,,601068.5564,557197.893,601068.5564,557208.393,0.441819572,49.52275435
,,PSA2,3.5,45,45,0.785398163,POGR,C,12.2,,2700,,601068.5564,557197.893,601071.0313,557200.3679,0.043384742,49.52275435
,,PSA2,5,85,5,0.087266463,POGR,C,12.2,,2672,,601068.5564,557197.893,601073.5374,557198.3288,0.829840123,49.52275435
,,PSA2,9,225,-135,-2.35619449,POGR,C,12.2,,2892,,601068.5564,557197.893,601062.1924,557191.529,0.47909125,49.52275435
,,PSA2,3.5,180,-90,-1.570796327,POGR,C,12,,2620,,601068.5564,557197.893,601068.5564,557194.393,0.2134065,47.63613891
,,PSA2,17.5,115,-25,-0.436332313,POGR,C,11.8,,2665,,601068.5564,557197.893,601084.4168,557190.4972,0.056046368,45.79149281
,,PSA2,4,325,-235,-4.101523742,POGR,C,11.8,,2560,,601068.5564,557197.893,601066.2621,557201.1696,0.958914785,45.79149281
,,PSA2,12,100,-10,-0.174532925,POGR,C,11.7,,2674,,601068.5564,557197.893,601080.3741,557195.8092,0.328466861,44.88483148
,,PSA2,9.5,230,-140,-2.443460953,POGR,C,11.7,,2889,,601068.5564,557197.893,601061.279,557191.7865,0.728786925,44.88483148
,,PSA2,18,325,-235,-4.101523742,POGR,C,11.6,,2556,,601068.5564,557197.893,601058.232,557212.6377,0.985036944,43.98857002
,,PSA2,2.5,75,15,0.261799388,POGR,C,11.5,,2699,,601068.5564,557197.893,601070.9712,557198.54,0.402537426,43.10267724
,,PSA2,16,75,15,0.261799388,ACRU,C,13.5,,2687,,601068.5564,557197.893,601084.0112,557202.0341,0.380212937,43.03323658
,,PSA2,17,185,-95,-1.658062789,POGR,C,11.4,,2610,,601068.5564,557197.893,601067.0748,557180.9577,0.313966784,42.22712178
,,PSA2,10,335,-245,-4.276056667,POGR,C,11.4,,2564,,601068.5564,557197.893,601064.3302,557206.9561,0.262143057,42.22712178
,,PSA2,7.5,340,-250,-4.36332313,POGR,C,11.4,,2563,,601068.5564,557197.893,601065.9912,557204.9407,0.936862406,42.22712178
,,PSA2,12.5,35,55,0.959931089,ACRU,C,13.4,,2594,,601068.5564,557197.893,601075.7261,557208.1324,0.991831898,42.15352837
,,PSA2,10,150,-60,-1.047197551,POGR,C,11.3,,2648,,601068.5564,557197.893,601073.5564,557189.2327,0.706385861,41.36187212
,,PSA2,14.5,200,-110,-1.919862177,POGR,C,11.3,,2604,,601068.5564,557197.893,601063.5971,557184.2675,0.085185258,41.36187212
,,PSA2,5,350,-260,-4.537856055,POGR,C,11.3,,2571,,601068.5564,557197.893,601067.6882,557202.817,0.785323316,41.36187212
,,PSA2,10,125,-35,-0.610865238,POGR,C,11.2,,2654,,601068.5564,557197.893,601076.7479,557192.1572,0.033796672,40.50689654
,,PSA2,6.5,185,-95,-1.658062789,POGR,C,11.2,,2622,,601068.5564,557197.893,601067.9899,557191.4177,0.645643313,40.50689654
,,PSA2,12,235,-145,-2.530727415,POGR,C,11.2,,2888,,601068.5564,557197.893,601058.7266,557191.0101,0.639164532,40.50689654
,,PSA2,11.5,160,-70,-1.221730476,POGR,O,11.2,,2643,,601068.5564,557197.893,601072.4896,557187.0865,0.41154001,40.50689654
,,PSA2,13,65,25,0.436332313,POGR,C,11.1,,2693,,601068.5564,557197.893,601080.3384,557203.387,0.923966478,39.66216315
,,PSA2,9.5,125,-35,-0.610865238,POGR,C,11.1,,2652,,601068.5564,557197.893,601076.3383,557192.444,0.028658234,39.66216315
,,PSA2,11.5,120,-30,-0.523598776,POGR,C,11,,2664,,601068.5564,557197.893,601078.5157,557192.143,0.536697648,38.82763985
,,PSA2,18,190,-100,-1.745329252,POGR,O,11,,2609,,601068.5564,557197.893,601065.4307,557180.1665,0.716946673,38.82763985
,,PSA2,11,65,25,0.436332313,POGR,C,10.8,,2694,,601068.5564,557197.893,601078.5258,557202.5418,0.244160422,37.1890943
,,PSA2,7.5,70,20,0.34906585,POGR,C,10.8,,2697,,601068.5564,557197.893,601075.6041,557200.4581,0.516136621,37.1890943
,,PSA2,12,220,-130,-2.268928028,POGR,C,10.8,,2894,,601068.5564,557197.893,601060.8429,557188.7005,0.989856763,37.1890943
,,PSA2,6,335,-245,-4.276056667,POGR,C,10.7,,2569,,601068.5564,557197.893,601066.0207,557203.3308,0.430891509,36.38500692
,,PSA2,12.5,35,55,0.959931089,ACRU,C,12.6,,2595,,601068.5564,557197.893,601075.7261,557208.1324,0.293290015,35.52762504
,,PSA2,14.5,330,-240,-4.188790205,POGR,C,10.5,,2851,,601068.5564,557197.893,601061.3064,557210.4504,0.068036277,34.80703869
,,PSA2,9.5,355,-265,-4.625122518,POGR,O,10.5,,2581,,601068.5564,557197.893,601067.7284,557207.3568,0.761661598,34.80703869
,,PSA2,14,200,-110,-1.919862177,QURU,C,11.5,,2602,,601068.5564,557197.893,601063.7681,557184.7373,0.274903557,34.80346327
,,PSA2,9.5,125,-35,-0.610865238,POGR,C,10.3,,2655,,601068.5564,557197.893,601076.3383,557192.444,0.795708782,33.26912446
,,PSA2,16,295,-205,-3.577924967,PIST,O,13.5,,2862,,601068.5564,557197.893,601054.0555,557204.6549,0.132791635,33.08065624
,,PSA2,17.5,75,15,0.261799388,POGR,C,10.1,,2689,,601068.5564,557197.893,601085.4601,557202.4223,0.387855488,31.77099566
,,PSA2,8,165,-75,-1.308996939,POGR,C,10.1,,2645,,601068.5564,557197.893,601070.627,557190.1656,0.433017247,31.77099566
,,PSA2,16,195,-105,-1.832595715,POGR,C,10.1,,2611,,601068.5564,557197.893,601064.4153,557182.4382,0.253945287,31.77099566
,,PSA2,10.5,175,-85,-1.483529864,PIST,O,13.2,,2631,,601068.5564,557197.893,601069.4715,557187.433,0.118380903,31.22174519
,,PSA2,8.5,195,-105,-1.832595715,POGR,C,10,,2613,,601068.5564,557197.893,601066.3564,557189.6826,0.508228792,31.03676594
,,PSA2,12.5,220,-130,-2.268928028,POGR,C,10,,2895,,601068.5564,557197.893,601060.5216,557188.3174,0.966491255,31.03676594
,,PSA2,16.5,110,-20,-0.34906585,POGR,O,10,,2666,,601068.5564,557197.893,601084.0613,557192.2497,0.111743646,31.03676594
,,PSA2,9.5,160,-70,-1.221730476,POGR,O,10,,2644,,601068.5564,557197.893,601071.8056,557188.9659,0.33288796,31.03676594
,,PSA2,12,305,-215,-3.752457892,POTR,O,10.9,,2860,,601068.5564,557197.893,601058.7266,557204.7759,0.401636768,31.03156739
,,PSA2,16.5,75,15,0.261799388,ACRU,C,12,,2684,,601068.5564,557197.893,601084.4942,557202.1635,0.073952865,31.02432232
,,PSA2,10,305,-215,-3.752457892,BEPA,O,11.5,,2859,,601068.5564,557197.893,601060.3649,557203.6288,0.976343593,30.87233335
,,PSA2,10.5,255,-165,-2.879793266,POGR,C,9.9,,2875,,601068.5564,557197.893,601058.4142,557195.1754,0.798032026,30.31238033
,,PSA2,6,195,-105,-1.832595715,ACRU,C,11.8,,2618,,601068.5564,557197.893,601067.0035,557192.0974,0.97999146,29.60908717
,,PSA2,16,220,-130,-2.268928028,POGR,C,9.8,,2897,,601068.5564,557197.893,601058.2718,557185.6363,0.516944726,29.59780426
,,PSA2,16.5,75,15,0.261799388,ACRU,C,11.7,,2688,,601068.5564,557197.893,601084.4942,557202.1635,0.638189326,28.91725909
,,PSA2,8,160,-70,-1.221730476,POGR,C,9.7,,2647,,601068.5564,557197.893,601071.2926,557190.3755,0.211208198,28.89300297
,,PSA2,13,180,-90,-1.570796327,POGR,C,9.7,,2627,,601068.5564,557197.893,601068.5564,557184.893,0.563889563,28.89300297
,,PSA2,16,215,-125,-2.181661565,POGR,C,9.7,,2899,,601068.5564,557197.893,601059.3792,557184.7866,0.106046228,28.89300297
,,PSA2,4,245,-155,-2.705260341,POGR,C,9.7,,2877,,601068.5564,557197.893,601064.9312,557196.2025,0.521765246,28.89300297
,,PSA2,5,85,5,0.087266463,POGR,O,9.7,,2671,,601068.5564,557197.893,601073.5374,557198.3288,0.859902539,28.89300297
,,PSA2,7.5,125,-35,-0.610865238,PIST,O,12.8,,2653,,601068.5564,557197.893,601074.7,557193.5912,0.736171881,28.84463315
,,PSA2,10,90,0,0,POGR,C,9.6,,2673,,601068.5564,557197.893,601078.5564,557197.893,0.87418679,28.19794145
,,PSA2,4,50,40,0.698131701,POGR,O,9.6,,2583,,601068.5564,557197.893,601071.6206,557200.4641,0.50301346,28.19794145
,,PSA2,16.5,225,-135,-2.35619449,POGR,O,9.6,,2896,,601068.5564,557197.893,601056.8891,557186.2257,0.476915304,28.19794145
,,PSA2,18,325,-235,-4.101523742,ACRU,O,11.5,,2847,,601068.5564,557197.893,601058.232,557212.6377,0.44959215,27.56483536
,,PSA2,10.5,315,-225,-3.926990817,BEPA,O,11,,2854,,601068.5564,557197.893,601061.1318,557205.3176,0.451463817,27.21246672
,,PSA2,10,15,75,1.308996939,QURU,C,10.5,,2585,,601068.5564,557197.893,601071.1446,557207.5523,0.736796343,27.04266412
,,PSA2,15,230,-140,-2.443460953,ACRU,C,11.3,,2886,,601068.5564,557197.893,601057.0657,557188.2512,0.865646842,26.25359119
,,PSA2,16,240,-150,-2.617993878,POGR,C,9.3,,2884,,601068.5564,557197.893,601054.7,557189.893,0.350905938,26.17084188
,,PSA2,13,65,25,0.436332313,POGR,C,9.1,,2692,,601068.5564,557197.893,601080.3384,557203.387,0.199723483,24.86748844
,,PSA2,11.5,205,-115,-2.00712864,POGR,C,9.1,,2844,,601068.5564,557197.893,601063.6963,557187.4705,0.252125131,24.86748844
,,PSA2,17.5,135,-45,-0.785398163,POGR,O,9.1,,2650,,601068.5564,557197.893,601080.9308,557185.5186,0.621770189,24.86748844
,,PSA2,14.5,70,20,0.34906585,POGR,O,9,,2690,,601068.5564,557197.893,601082.1819,557202.8523,0.976073422,24.23011692
,,PSA2,16.5,160,-70,-1.221730476,POGR,O,9,,2635,,601068.5564,557197.893,601074.1997,557182.3881,0.865357661,24.23011692
,,PSA2,18,165,-75,-1.308996939,POGR,O,9,,2624,,601068.5564,557197.893,601073.2151,557180.5063,0.593383325,24.23011692
,,PSA2,8.5,270,-180,-3.141592654,POGR,O,9,,2874,,601068.5564,557197.893,601060.0564,557197.893,0.430935453,24.23011692
,,PSA2,9.5,70,20,0.34906585,POGR,C,8.9,,2695,,601068.5564,557197.893,601077.4835,557201.1422,0.069902292,23.60223329
,,PSA2,5,350,-260,-4.537856055,POGR,C,8.9,,2570,,601068.5564,557197.893,601067.6882,557202.817,0.865215575,23.60223329
,,PSA2,7,120,-30,-0.523598776,POGR,O,8.9,,2660,,601068.5564,557197.893,601074.6186,557194.393,0.71253122,23.60223329
,,PSA2,10,310,-220,-3.839724354,BEPA,O,10.4,,2856,,601068.5564,557197.893,601060.896,557204.3209,0.231720974,23.2070018
,,PSA2,6,195,-105,-1.832595715,ACRU,C,10.8,,2619,,601068.5564,557197.893,601067.0035,557192.0974,0.788340135,23.15197235
,,PSA2,14,65,25,0.436332313,POGR,C,8.8,,2691,,601068.5564,557197.893,601081.2447,557203.8097,0.833224353,22.98380054
,,PSA2,16,75,15,0.261799388,ACRU,C,10.7,,2685,,601068.5564,557197.893,601084.0112,557202.0341,0.650286394,22.5613424
,,PSA2,12,180,-90,-1.570796327,ACRU,O,10.7,,2628,,601068.5564,557197.893,601068.5564,557185.893,0.998866644,22.5613424
,,PSA2,17.5,240,-150,-2.617993878,POGR,O,8.7,,2883,,601068.5564,557197.893,601053.401,557189.143,0.9527582,22.37478139
,,PSA2,6,280,-190,-3.316125579,QURU,O,9.8,,2873,,601068.5564,557197.893,601062.6476,557198.9349,0.724257632,22.33312365
,,PSA2,12,205,-115,-2.00712864,POGR,C,8.6,,2845,,601068.5564,557197.893,601063.485,557187.0173,0.283532058,21.77513829
,,PSA2,15,170,-80,-1.396263402,POGR,O,8.6,,2626,,601068.5564,557197.893,601071.1611,557183.1209,0.023895045,21.77513829
,,PSA2,15.5,90,0,0,QURU,O,9.7,,2680,,601068.5564,557197.893,601084.0564,557197.893,0.84295164,21.70679975
,,PSA2,15,235,-145,-2.530727415,POGR,C,8.5,,2885,,601068.5564,557197.893,601056.2691,557189.2894,0.596986942,21.18483339
,,PSA2,8.5,195,-105,-1.832595715,POGR,O,8.5,,2614,,601068.5564,557197.893,601066.3564,557189.6826,0.561713132,21.18483339
,,PSA2,16,330,-240,-4.188790205,ACRU,O,10.4,,2850,,601068.5564,557197.893,601060.5564,557211.7494,0.348546699,20.84756895
,,PSA2,10,310,-220,-3.839724354,BEPA,O,10,,2857,,601068.5564,557197.893,601060.896,557204.3209,0.239213439,20.76187135
,,PSA2,16,245,-155,-2.705260341,POGR,O,8.4,,2882,,601068.5564,557197.893,601054.0555,557191.1311,0.178895787,20.60382856
,,PSA2,12.5,215,-125,-2.181661565,ACRU,O,10.3,,2606,,601068.5564,557197.893,601061.3867,557187.6536,0.206738356,20.29544661
,,PSA2,16,5,85,1.483529864,POGR,O,8.3,,2586,,601068.5564,557197.893,601069.9509,557213.8321,0.441025293,20.03208538
,,PSA2,16,150,-60,-1.047197551,POGR,O,8.3,,2641,,601068.5564,557197.893,601076.5564,557184.0366,0.553723209,20.03208538
,,PSA2,7,160,-70,-1.221730476,POGR,O,8.3,,2646,,601068.5564,557197.893,601070.9505,557191.3151,0.45433149,20.03208538
,,PSA2,8,95,-5,-0.087266463,QURU,O,9.4,,2668,,601068.5564,557197.893,601076.526,557197.1958,0.808913525,19.89554596
,,PSA2,7,110,-20,-0.34906585,POGR,O,8.2,,2661,,601068.5564,557197.893,601075.1342,557195.4989,0.295869953,19.46956514
,,PSA2,12.5,285,-195,-3.403392041,POGR,O,8.2,,2846,,601068.5564,557197.893,601056.4823,557201.1282,0.927623327,19.46956514
,,PSA2,3.5,120,-30,-0.523598776,POGR,O,8.1,,2662,,601068.5564,557197.893,601071.5875,557196.143,0.810415702,18.9162288
,,PSA2,11,180,-90,-1.570796327,ACRU,O,10,,2630,,601068.5564,557197.893,601068.5564,557186.893,0.615689759,18.69548785
,,PSA2,9.5,220,-130,-2.268928028,POTR,O,8.8,,2891,,601068.5564,557197.893,601062.4499,557190.6156,0.885341472,17.69968695
,,PSA2,16.5,75,15,0.261799388,ACRU,C,9.4,,2686,,601068.5564,557197.893,601084.4942,557202.1635,0.112539227,15.74294505
,,PSA2,17.5,115,-25,-0.436332313,ACRU,O,9.4,,2842,,601068.5564,557197.893,601084.4168,557190.4972,0.725829068,15.74294505
,,PSA2,12,140,-50,-0.872664626,ACRU,O,9.3,,2649,,601068.5564,557197.893,601076.2698,557188.7005,0.080517682,15.28207875
,,PSA2,18,65,25,0.436332313,PIRE,C,9.4,,2841,,601068.5564,557197.893,601084.8699,557205.5001,0.293529463,15.09774468
,,PSA2,17,215,-125,-2.181661565,ACRU,O,9.2,,2900,,601068.5564,557197.893,601058.8056,557183.9674,0.803932298,14.82993975
,,PSA2,14.5,40,50,0.872664626,ACRU,O,9.1,,2591,,601068.5564,557197.893,601077.8768,557209.0006,0.593931585,14.38645495
,,PSA2,8,115,-25,-0.436332313,ACRU,C,8.9,,2659,,601068.5564,557197.893,601075.8069,557194.5121,0.415856935,13.52515468
,,PSA2,18,325,-235,-4.101523742,ACRU,O,8.7,,2848,,601068.5564,557197.893,601058.232,557212.6377,0.923958368,12.6975896
,,PSA2,10,305,-215,-3.752457892,BEPA,O,8.4,,2858,,601068.5564,557197.893,601060.3649,557203.6288,0.848557417,12.6566306
,,PSA2,10.5,315,-225,-3.926990817,BEPA,O,8.4,,2855,,601068.5564,557197.893,601061.1318,557205.3176,0.034374779,12.6566306
,,PSA2,8.5,115,-25,-0.436332313,ACRU,O,8.5,,2657,,601068.5564,557197.893,601076.26,557194.3007,0.977397521,11.9031684
,,PSA2,17.5,115,-25,-0.436332313,ACRU,O,8.5,,2843,,601068.5564,557197.893,601084.4168,557190.4972,0.887290162,11.9031684
,,PSA2,16.5,250,-160,-2.792526803,ACRU,O,8.5,,2881,,601068.5564,557197.893,601053.0515,557192.2497,0.409429338,11.9031684
,,PSA2,17.5,215,-125,-2.181661565,ACRU,O,8.3,,2601,,601068.5564,557197.893,601058.5188,557183.5578,0.96630788,11.14129678
,,PSA2,8.5,115,-25,-0.436332313,ACRU,O,8.2,,2658,,601068.5564,557197.893,601076.26,557194.3007,0.295808131,10.77238048
,,PSA2,6,195,-105,-1.832595715,ACRU,O,8.2,,2615,,601068.5564,557197.893,601067.0035,557192.0974,0.047791688,10.77238048
,,PSA2,12,30,60,1.047197551,ACRU,O,8,,2596,,601068.5564,557197.893,601074.5564,557208.2853,0.739085617,10.05821202
,,PSA2,16,320,-230,-4.01425728,ACRU,O,8,,2849,,601068.5564,557197.893,601058.2718,557210.1497,0.79147482,10.05821202
,,PSA2,15.5,265,-175,-3.054326191,PIST,O,8.5,,2880,,601068.5564,557197.893,601053.1154,557196.5421,0.967833513,10.05818845
6/25/2014,,PSA3,12,135,-45,-0.785398163,PIRE,D,32.1,,1661,,600940.4551,557202.4978,600948.9404,557194.0125,0.235555488,335.8274216
6/25/2014,,PSA3,6,35,55,0.959931089,QURU,D,23.7,,1563,,600940.4551,557202.4978,600943.8965,557207.4127,0.685566107,258.5890525
6/25/2014,,PSA3,12.5,120,-30,-0.523598776,PIRE,C,26.1,,1680,,600940.4551,557202.4978,600951.2804,557196.2478,0.26694469,199.1298367
6/25/2014,,PSA3,4.5,20,70,1.221730476,QURU,D,20.7,,1567,,600940.4551,557202.4978,600941.9942,557206.7264,0.42032155,177.6622787
6/25/2014,,PSA3,8,205,-115,-2.00712864,POGR,D,20.9,,1606,,600940.4551,557202.4978,600937.0741,557195.2473,0.816032948,175.4511439
6/25/2014,,PSA3,17.5,295,-205,-3.577924967,QURU,D,19.9,,1560,,600940.4551,557202.4978,600924.5947,557209.8936,0.435411914,159.2656778
6/25/2014,,PSA3,13.5,110,-20,-0.34906585,POGR,C,20,,1674,,600940.4551,557202.4978,600953.1409,557197.8805,0.034913101,158.2110252
6/25/2014,,PSA3,15,250,-160,-2.792526803,POGR,D,19.5,,1997,,600940.4551,557202.4978,600926.3597,557197.3675,0.768767959,149.0732744
6/25/2014,,PSA3,18,315,-225,-3.926990817,POGR,D,19.3,,1975,,600940.4551,557202.4978,600927.7272,557215.2257,0.149258525,145.5053714
6/25/2014,,PSA3,12.5,45,45,0.785398163,POGR,C,19.1,,1689,,600940.4551,557202.4978,600949.2939,557211.3366,0.284119664,141.9870275
6/25/2014,,PSA3,10.5,210,-120,-2.094395102,POGR,D,18.3,,1632,,600940.4551,557202.4978,600935.2051,557193.4045,0.320958102,128.4056199
6/25/2014,,PSA3,2,340,-250,-4.36332313,POGR,C,18.2,,1576,,600940.4551,557202.4978,600939.771,557204.3772,0.606224747,126.7629124
6/25/2014,,PSA3,15,275,-185,-3.228859116,POGR,D,17.9,,1988,,600940.4551,557202.4978,600925.5122,557203.8051,0.468214988,121.9075247
6/25/2014,,PSA3,8.5,350,-260,-4.537856055,POGR,C,17.8,,1556,,600940.4551,557202.4978,600938.9791,557210.8687,0.416869846,120.313229
6/25/2014,,PSA3,14.5,120,-30,-0.523598776,PIRE,C,21.1,,1681,,600940.4551,557202.4978,600953.0124,557195.2478,0.012328235,116.3746452
6/25/2014,,PSA3,18,320,-230,-4.01425728,POGR,D,17.4,,1978,,600940.4551,557202.4978,600928.8849,557216.2866,0.578925945,114.056249
6/25/2014,,PSA3,15.5,135,-45,-0.785398163,POGR,C,17.1,,1651,,600940.4551,557202.4978,600951.4152,557191.5376,0.35910919,109.4890585
6/25/2014,,PSA3,9,80,10,0.174532925,POGR,D,16.7,,1660,,600940.4551,557202.4978,600949.3183,557204.0606,0.780980334,103.5656237
6/25/2014,,PSA3,13,90,0,0,POGR,D,16.7,,1679,,600940.4551,557202.4978,600953.4551,557202.4978,0.18428703,103.5656237
6/25/2014,,PSA3,6.5,155,-65,-1.134464014,QURU,D,17,,1616,,600940.4551,557202.4978,600943.2021,557196.6068,0.031742436,102.8987527
6/25/2014,,PSA3,7,55,35,0.610865238,POGR,C,16.5,,1657,,600940.4551,557202.4978,600946.1891,557206.5128,0.3358986,100.6746743
6/25/2014,,PSA3,15,60,30,0.523598776,POGR,D,16.5,,1673,,600940.4551,557202.4978,600953.4455,557209.9978,0.136419641,100.6746743
6/25/2014,,PSA3,13.5,240,-150,-2.617993878,POGR,D,16.5,,1639,,600940.4551,557202.4978,600928.7637,557195.7478,0.155232732,100.6746743
6/25/2014,,PSA3,17,260,-170,-2.967059728,POGR,D,16.3,,1996,,600940.4551,557202.4978,600923.7133,557199.5458,0.839585122,97.83063983
6/25/2014,,PSA3,12.5,10,80,1.396263402,POGR,D,16.1,,1517,,600940.4551,557202.4978,600942.6257,557214.8079,0.967228721,95.03332064
6/25/2014,,PSA3,16.5,140,-50,-0.872664626,POGR,D,16.1,,1650,,600940.4551,557202.4978,600951.0611,557189.8581,0.281846657,95.03332064
6/25/2014,,PSA3,11.5,30,60,1.047197551,POGR,C,15.9,,1999,,600940.4551,557202.4978,600946.2051,557212.4571,0.320257377,92.28251539
6/25/2014,,PSA3,7,340,-250,-4.36332313,POGR,C,15.7,,1577,,600940.4551,557202.4978,600938.0609,557209.0756,0.780133638,89.57802115
6/25/2014,,PSA3,16,155,-65,-1.134464014,POGR,D,15.6,,1609,,600940.4551,557202.4978,600947.217,557187.9969,0.636012514,88.24307678
6/25/2014,,PSA3,12,265,-175,-3.054326191,POGR,D,15.5,,1991,,600940.4551,557202.4978,600928.5007,557201.4519,0.271026872,86.9196333
6/25/2014,,PSA3,9.5,70,20,0.34906585,POGR,D,15.3,,1672,,600940.4551,557202.4978,600949.3822,557205.747,0.338005166,84.30714553
6/25/2014,,PSA3,14.5,230,-140,-2.443460953,POGR,D,15.3,,1629,,600940.4551,557202.4978,600929.3474,557193.1774,0.44877573,84.30714553
6/25/2014,,PSA3,3,130,-40,-0.698131701,POGR,D,15.2,,1505,,600940.4551,557202.4978,600942.7532,557200.5694,0.290202488,83.01804923
6/25/2014,,PSA3,13.5,260,-170,-2.967059728,POGR,D,15.2,,1982,,600940.4551,557202.4978,600927.1602,557200.1535,0.158107948,83.01804923
6/25/2014,,PSA3,15,150,-60,-1.047197551,POGR,C,15.1,,1648,,600940.4551,557202.4978,600947.9551,557189.5074,0.72713491,81.74034979
6/25/2014,,PSA3,16.5,30,60,1.047197551,POGR,D,15.1,,1531,,600940.4551,557202.4978,600948.7051,557216.7872,0.768399893,81.74034979
6/25/2014,,PSA3,6.5,180,-90,-1.570796327,POGR,D,15.1,,1623,,600940.4551,557202.4978,600940.4551,557195.9978,0.477877042,81.74034979
6/25/2014,,PSA3,9,295,-205,-3.577924967,POGR,D,15.1,,1558,,600940.4551,557202.4978,600932.2983,557206.3014,0.440119575,81.74034979
6/25/2014,,PSA3,17.5,0,90,1.570796327,POGR,D,15,,1522,,600940.4551,557202.4978,600940.4551,557219.9978,0.566386686,80.47402092
6/25/2014,,PSA3,7.5,320,-230,-4.01425728,POGR,C,14.8,,1554,,600940.4551,557202.4978,600935.6342,557208.2431,0.60469213,77.97536923
6/25/2014,,PSA3,15,75,15,0.261799388,POGR,D,14.8,,1670,,600940.4551,557202.4978,600954.944,557206.3801,0.550582548,77.97536923
6/25/2014,,PSA3,12.5,60,30,0.523598776,POGR,D,14.7,,1643,,600940.4551,557202.4978,600951.2804,557208.7478,0.901196482,76.74299326
